psu,hhno,n_member,hhsize,hh_sample_weight,headname,hhldsex,dist,urbrur,vdcmun,tole,ward,ea,fmlymemb,memb5,totmemb
5190,15,7,7,1318.328491,confidential,1,37,1,0,Pokhari thok,11,0,7,7,7
5191,1,1,1,1092.279541,confidential,2,37,1,0,Udipur,1,0,1,1,1
5191,2,2,2,1092.279541,confidential,1,37,1,0,Udipur,1,0,2,2,2
5191,3,2,2,1092.279541,confidential,1,37,1,0,udaypur,1,0,2,2,2
5191,4,3,3,1092.279541,confidential,2,37,1,0,udepur,1,0,3,2,3
5191,5,3,3,1092.279541,confidential,1,37,1,0,Udipur,1,0,3,3,3
5191,6,3,3,1092.279541,confidential,2,37,1,0,Udipur,1,0,3,3,3
5191,7,4,4,1092.279541,confidential,2,37,1,0,udipur,1,0,4,3,4
5191,8,4,4,1092.279541,confidential,1,37,1,0,udipur,1,0,4,4,4
5191,9,4,4,1092.279541,confidential,2,37,1,0,Udipur,1,0,4,4,4
5191,10,4,4,1092.279541,confidential,1,37,1,0,udipur,1,0,4,4,4
5191,11,5,5,1092.279541,confidential,1,37,1,0,udipur,1,0,5,5,5
5191,12,6,6,1092.279541,confidential,1,37,1,0,udipur,1,0,6,6,6
5191,13,6,6,1092.279541,confidential,2,37,1,0,Udipur,1,0,6,4,6
5191,14,6,6,1092.279541,confidential,1,37,1,0,Udipur,1,0,6,6,6
5191,15,7,7,1092.279541,confidential,1,37,1,0,udipur,1,0,7,7,7
5192,1,1,1,1318.328491,confidential,2,38,1,0,Shahar,5,0,1,1,1
5192,2,1,1,1318.328491,confidential,2,38,1,0,Goganpur Upallo Dihi,5,0,1,1,1
5192,3,2,2,1318.328491,confidential,1,38,1,0,Gaganpur,5,0,2,2,2
5192,4,2,2,1318.328491,confidential,1,38,1,0,Thilahar,5,0,2,2,2
5192,5,2,2,1318.328491,confidential,1,38,1,0,Dhakalthar,5,0,2,2,2
5192,6,2,2,1318.328491,confidential,1,38,1,0,Goganpur,5,0,2,2,2
5192,7,3,3,1318.328491,confidential,2,38,1,0,Tilahar,5,0,3,3,4
5192,8,3,3,1318.328491,confidential,1,38,1,0,Tilahar,5,0,3,3,3
5192,9,4,4,1318.328491,confidential,1,38,1,0,Tilahar,5,0,4,4,4
5192,10,4,4,1318.328491,confidential,1,38,1,0,Madheshi Tole,5,0,4,3,5
5192,11,4,4,1318.328491,confidential,2,38,1,0,Adhikarithar,5,0,4,4,4
5192,12,4,4,1318.328491,confidential,2,38,1,0,Goganpur,5,0,4,3,4
5192,13,5,5,1318.328491,confidential,2,38,1,0,Goganpur,5,0,5,4,6
5192,14,5,5,1318.328491,confidential,2,38,1,0,Goganpur,5,0,5,4,6
5192,15,6,6,1318.328491,confidential,2,38,1,0,Goganpur,5,0,6,6,7
5193,1,1,1,1092.279541,confidential,1,38,1,0,Sankhar Marga,11,0,1,1,1
5193,2,1,1,1092.279541,confidential,1,38,1,0,Bhorletar Chowk,11,0,1,1,1
5193,3,2,2,1092.279541,confidential,1,38,1,0,Sankhar Marga,11,0,2,2,2
5193,4,2,2,1092.279541,confidential,1,38,1,0,Bhorletar Chowk,11,0,2,2,4
5193,5,2,2,1092.279541,confidential,2,38,1,0,Shreekrishna Tole,11,0,2,2,3
5193,6,3,3,1092.279541,confidential,1,38,1,0,Prithivi Rajmarga,11,0,3,3,3
5193,7,3,3,1092.279541,confidential,2,38,1,0,Sankhar Marga,11,0,3,3,4
5193,8,3,3,1092.279541,confidential,2,38,1,0,vidyut marga,11,0,3,3,4
5193,9,3,3,1092.279541,confidential,2,38,1,0,Namuna tole,11,0,3,3,5
5193,10,3,3,1092.279541,confidential,2,38,1,0,Bhorletar Chowk,11,0,3,2,4
5193,11,4,4,1092.279541,confidential,2,38,1,0,Vidyut Chowk,11,0,4,4,4
5193,12,4,4,1092.279541,confidential,1,38,1,0,Namuna Tol,11,0,4,4,4
5193,13,5,5,1092.279541,confidential,1,38,1,0,Sankhar Marga,11,0,5,5,5
5193,14,5,5,1092.279541,confidential,2,38,1,0,Namuna Tole,11,0,5,5,9
5193,15,7,7,1092.279541,confidential,1,38,1,0,Sankhar Chowk,11,0,7,7,7
5194,1,1,1,1108.466675,confidential,2,38,2,0,Kalimati,6,0,1,1,2
5194,2,2,2,1108.466675,confidential,2,38,2,0,Kalimati,6,0,2,2,4
5194,3,2,2,1108.466675,confidential,1,38,2,0,Kalimati,6,0,2,2,2
5194,4,2,2,1108.466675,confidential,1,38,2,0,Amantar,6,0,2,2,2
5194,5,3,3,1108.466675,confidential,1,38,2,0,Kalimati,6,0,3,3,3
5194,6,3,3,1108.466675,confidential,1,38,2,0,Bandre Tole,6,0,3,3,4
5194,7,3,3,1108.466675,confidential,1,38,2,0,Rampure Tar,6,0,3,3,4
5194,8,4,4,1108.466675,confidential,1,38,2,0,Kalimati,6,0,4,4,4
5194,9,4,4,1108.466675,confidential,1,38,2,0,Bandre,6,0,4,4,4
5194,10,4,4,1108.466675,confidential,1,38,2,0,Rampure Tar,6,0,4,3,6
5194,11,4,4,1108.466675,confidential,1,38,2,0,Panta Benshi,6,0,4,3,5
5194,12,5,5,1108.466675,confidential,1,38,2,0,Bandre tole,6,0,5,5,6
5194,13,5,5,1108.466675,confidential,1,38,2,0,Rampure Tar,6,0,5,5,5
5194,14,6,6,1108.466675,confidential,1,38,2,0,Rampuretar,6,0,6,5,7
5194,15,7,7,1108.466675,confidential,1,38,2,0,Kalimati,6,0,7,7,7
5195,1,1,1,1108.466675,confidential,2,38,2,0,Majtar,6,0,1,1,3
5195,2,2,2,1108.466675,confidential,1,38,2,0,Ghyanung Nepalitol,6,0,2,2,2
5195,3,2,2,1108.466675,confidential,1,38,2,0,Gaerathok,6,0,2,2,2
5195,4,2,2,1108.466675,confidential,1,38,2,0,Talllo Bhorteni,6,0,2,2,3
5195,5,3,3,1108.466675,confidential,2,38,2,0,Bharlangdhi,6,0,3,3,5
5195,6,3,3,1108.466675,confidential,2,38,2,0,Ghanduruk Deurali,6,0,3,2,4
5195,7,4,4,1108.466675,confidential,1,38,2,0,Ghyanrang Nepalitole,6,0,4,3,4
5195,8,4,4,1108.466675,confidential,1,38,2,0,Mathillo Bhottel,6,0,4,4,4
5195,9,4,4,1108.466675,confidential,1,38,2,0,Ghyanu Deurali,6,0,4,3,5
5195,10,5,5,1108.466675,confidential,1,38,2,0,Sunar Tole,6,0,5,4,6
5195,11,5,5,1108.466675,confidential,1,38,2,0,Jimalthar,6,0,5,3,6
5195,12,6,6,1108.466675,confidential,1,38,2,0,Bharlangdhi,6,0,6,5,7
5195,13,6,6,1108.466675,confidential,1,38,2,0,Kotthar,6,0,6,6,7
5195,14,7,7,1108.466675,confidential,1,38,2,0,Kottthar,6,0,7,6,7
5195,15,9,9,1108.466675,confidential,1,38,2,0,Mathilo Bhorteni,6,0,9,7,10
5196,1,1,1,1108.466675,confidential,2,40,2,0,Sueke Maedan,3,0,1,1,4
5196,2,2,2,1108.466675,confidential,1,40,2,0,Surke Maedan,3,0,2,2,2
5196,3,2,2,1108.466675,confidential,1,40,2,0,Kaenkot,3,0,2,2,2
5196,4,2,2,1108.466675,confidential,1,40,2,0,Kafalghari,3,0,2,2,2
5196,5,2,2,1108.466675,confidential,2,40,2,0,Kafalgari Gautam Tole,3,0,2,2,2
5196,6,3,3,1108.466675,confidential,1,40,2,0,Kalika Talloghar,3,0,3,2,5
5196,7,3,3,1108.466675,confidential,1,40,2,0,,3,0,3,3,3
5196,8,3,3,1108.466675,confidential,2,40,2,0,Kafalghari,3,0,3,3,3
5196,9,3,3,1108.466675,confidential,1,40,2,0,Kafalghari,3,0,3,3,3
5196,10,4,4,1108.466675,confidential,1,40,2,0,Nisan thar,3,0,4,4,4
5196,11,4,4,1108.466675,confidential,1,40,2,0,Ghimire Tole,3,0,4,4,5
5196,12,5,5,1108.466675,confidential,2,40,2,0,Kafalghari,3,0,5,5,5
5196,13,5,5,1108.466675,confidential,1,40,2,0,Kafalghari,3,0,5,5,5
5196,14,6,6,1108.466675,confidential,1,40,2,0,Surkemaedan,3,0,6,6,6
5196,15,8,8,1108.466675,confidential,1,40,2,0,Kafalghari,3,0,8,8,8
5197,1,1,1,1108.466675,confidential,2,40,1,0,hatiya budhibazar,3,0,1,1,1
5197,2,2,2,1108.466675,confidential,1,40,1,0,Jaruwa,3,0,2,2,2
5197,3,2,2,1108.466675,confidential,2,40,1,0,budetalchok,3,0,2,2,2
5197,4,3,3,1108.466675,confidential,2,40,1,0,Jaruwa,3,0,3,3,3
5197,5,3,3,1108.466675,confidential,1,40,1,0,Jaruwa,3,0,3,3,3
5197,6,3,3,1108.466675,confidential,1,40,1,0,Dhalepipal,3,0,3,3,3
5197,7,4,4,1108.466675,confidential,2,40,1,0,Jaruwa,3,0,4,4,4
5197,8,4,4,1108.466675,confidential,2,40,1,0,Jaruwa,3,0,4,4,4
5197,9,4,4,1108.466675,confidential,2,40,1,0,Dhalepipal,3,0,4,4,4
5197,10,4,4,1108.466675,confidential,1,40,1,0,newyara tole,3,0,4,4,4
5197,11,4,4,1108.466675,confidential,2,40,1,0,dhalepipal,3,0,4,4,4
5197,12,5,5,1108.466675,confidential,2,40,1,0,Jaruwa,3,0,5,5,5
5197,13,5,5,1108.466675,confidential,1,40,1,0,newyaratol,3,0,5,4,5
5197,14,6,6,1108.466675,confidential,1,40,1,0,Kharane Paite,3,0,6,6,6
5197,15,7,7,1108.466675,confidential,1,40,1,0,Jaruwa,3,0,7,7,7
5198,1,1,1,1108.466675,confidential,2,40,1,0,Gauri Marga,10,0,1,1,2
5198,2,2,2,1108.466675,confidential,2,40,1,0,Gaurimarga,10,0,2,2,4
5198,3,2,2,1108.466675,confidential,2,40,1,0,Utammarga,10,0,2,2,2
5198,4,2,2,1108.466675,confidential,2,40,1,0,Tuchi Marga,10,0,2,2,2
5198,5,2,2,1108.466675,confidential,1,40,1,0,Kalika Chok,10,0,2,2,2
5198,6,3,3,1108.466675,confidential,2,40,1,0,Dhuchi Marga,10,0,3,3,5
5198,7,3,3,1108.466675,confidential,1,40,1,0,Tuchimarga,10,0,3,2,3
5198,8,3,3,1108.466675,confidential,2,40,1,0,Rampath,10,0,3,3,3
5198,9,4,4,1108.466675,confidential,2,40,1,0,Gaurimarga,10,0,4,4,4
5198,10,4,4,1108.466675,confidential,1,40,1,0,Utammarga,10,0,4,4,4
5198,11,4,4,1108.466675,confidential,1,40,1,0,Machhapuchre Tole,10,0,4,4,4
5198,12,4,4,1108.466675,confidential,2,40,1,0,Kalika Bidhayalaya Marga,10,0,4,4,4
5198,13,5,5,1108.466675,confidential,2,40,1,0,Uttammaega,10,0,5,4,5
5198,14,5,5,1108.466675,confidential,1,40,1,0,Kalika Chok,10,0,5,5,5
5198,15,6,6,1108.466675,confidential,1,40,1,0,Machhapuchre Tole,10,0,6,6,6
5199,1,2,2,1092.279541,confidential,1,40,1,0,Sangam Marga,13,0,2,2,2
5199,2,2,2,1092.279541,confidential,2,40,1,0,,13,0,2,1,3
5199,3,3,3,1092.279541,confidential,2,40,1,0,Sangam Marga,13,0,3,3,3
5199,4,3,3,1092.279541,confidential,1,40,1,0,Bi.Pi. Marga,13,0,3,2,3
5199,5,3,3,1092.279541,confidential,2,40,1,0,Sangam tole,13,0,3,2,3
5199,6,4,4,1092.279541,confidential,2,40,1,0,Sangam Tole,13,0,4,4,4
5199,7,4,4,1092.279541,confidential,1,40,1,0,Sangam Tole,13,0,4,4,4
5199,8,4,4,1092.279541,confidential,1,40,1,0,BBhudda Marga,13,0,4,4,4
5199,9,4,4,1092.279541,confidential,1,40,1,0,B.P. Maega,13,0,4,4,4
5199,10,4,4,1092.279541,confidential,1,40,1,0,,13,0,4,4,4
5199,11,5,5,1092.279541,confidential,1,40,1,0,Sangam Marga,13,0,5,4,5
5199,12,5,5,1092.279541,confidential,2,40,1,0,Sangam Tole,13,0,5,5,5
5199,13,6,6,1092.279541,confidential,2,40,1,0,Sangam Tole,13,0,6,6,6
5199,14,7,7,1092.279541,confidential,1,40,1,0,Maula Marga,13,0,7,7,7
5199,15,11,11,1092.279541,confidential,1,40,1,0,Maula Marga,13,0,11,9,11
5200,1,1,1,1318.328491,confidential,1,40,1,0,mahendragufa marga,16,0,1,1,1
5200,2,2,2,1318.328491,confidential,2,40,1,0,mahendragufa marga,16,0,2,2,2
5200,3,2,2,1318.328491,confidential,1,40,1,0,milan marga,16,0,2,2,2
5200,4,3,3,1318.328491,confidential,1,40,1,0,mahendragufa marga,16,0,3,3,3
5200,5,3,3,1318.328491,confidential,2,40,1,0,mahendragufa marga,16,0,3,2,4
5200,6,4,4,1318.328491,confidential,2,40,1,0,"chandikatol, milan marga",16,0,4,3,4
5200,7,4,4,1318.328491,confidential,1,40,1,0,mahendragufa marga,16,0,4,4,4
5200,8,4,4,1318.328491,confidential,2,40,1,0,mahendragufa marga,16,0,4,4,4
5200,9,4,4,1318.328491,confidential,1,40,1,0,milanmarga,16,0,4,4,4
5200,10,4,4,1318.328491,confidential,1,40,1,0,milan marga,16,0,4,3,4
5200,11,4,4,1318.328491,confidential,1,40,1,0,simalkhoriya,16,0,4,4,4
5200,12,5,5,1318.328491,confidential,1,40,1,0,Mahendra gufa marga,16,0,5,5,5
5200,13,5,5,1318.328491,confidential,1,40,1,0,simalkhoriya,16,0,5,4,5
5200,14,6,6,1318.328491,confidential,2,40,1,0,Milan marga,16,0,6,6,6
5200,15,7,7,1318.328491,confidential,2,40,1,0,"Simalkhoriya,kalikhola",16,0,7,7,7
5201,1,1,1,1318.328491,confidential,1,40,1,0,Archalboat,2,0,1,1,1
5201,2,2,2,1318.328491,confidential,2,40,1,0,Archalboat,2,0,2,2,2
5201,3,2,2,1318.328491,confidential,2,40,1,0,Pokharabeshi,2,0,2,2,2
5201,4,2,2,1318.328491,confidential,1,40,1,0,Archalbot,2,0,2,2,2
5201,5,3,3,1318.328491,confidential,1,40,1,0,Gauri Pargati,2,0,3,2,3
5201,6,3,3,1318.328491,confidential,2,40,1,0,Pokhara Besi,2,0,3,3,3
5201,7,3,3,1318.328491,confidential,2,40,1,0,Archalboat,2,0,3,3,4
5201,8,3,3,1318.328491,confidential,2,40,1,0,Archalboat,2,0,3,3,4
5201,9,4,4,1318.328491,confidential,2,40,1,0,Archalboat,2,0,4,4,4
5201,10,4,4,1318.328491,confidential,1,40,1,0,Pokharabeshi,2,0,4,4,4
5201,11,4,4,1318.328491,confidential,1,40,1,0,Jaymul Marga,2,0,4,4,4
5201,12,4,4,1318.328491,confidential,1,40,1,0,Archalboat,2,0,4,4,4
5201,13,5,5,1318.328491,confidential,1,40,1,0,Pokhara Beshi,2,0,5,5,5
5201,14,5,5,1318.328491,confidential,2,40,1,0,Gauriparkash,2,0,5,4,5
5201,15,7,7,1318.328491,confidential,1,40,1,0,Pokharabashi,2,0,7,7,7
5202,1,1,1,1318.328491,confidential,1,40,1,0,K I Singpul,1,0,1,1,1
5202,2,1,1,1318.328491,confidential,2,40,1,0,Bhimbajar,1,0,1,1,1
5202,3,2,2,1318.328491,confidential,1,40,1,0,k I Sing Bhimkali Patan M,1,0,2,2,2
5202,4,2,2,1318.328491,confidential,1,40,1,0,Bhim Bajar,1,0,2,2,5
5202,5,2,2,1318.328491,confidential,2,40,1,0,Bhim Bajar,1,0,2,2,2
5202,6,2,2,1318.328491,confidential,2,40,1,0,Bhimkali Patan,1,0,2,2,2
5202,7,3,3,1318.328491,confidential,1,40,1,0,K I Sing Pul,1,0,3,2,3
5202,8,3,3,1318.328491,confidential,1,40,1,0,Bhim Bajar,1,0,3,2,3
5202,9,3,3,1318.328491,confidential,1,40,1,0,Bhimbajar,1,0,3,3,3
5202,10,3,3,1318.328491,confidential,1,40,1,0,Bhimkali Patan,1,0,3,3,5
5202,11,4,4,1318.328491,confidential,1,40,1,0,KISing Bhimkali,1,0,4,3,4
5202,12,4,4,1318.328491,confidential,1,40,1,0,Bhimbajar,1,0,4,4,4
5202,13,4,4,1318.328491,confidential,1,40,1,0,Bhimbajar,1,0,4,4,4
5202,14,5,5,1318.328491,confidential,1,40,1,0,Bhimkali Patan,1,0,5,5,5
5202,15,7,7,1318.328491,confidential,1,40,1,0,KISing Pull,1,0,7,6,7
5203,1,2,2,1318.328491,confidential,1,39,2,0,GAIRATHOK,2,0,2,2,2
5203,2,3,3,1318.328491,confidential,2,39,2,0,Gairathok,2,0,3,2,4
5203,3,4,4,1318.328491,confidential,2,39,2,0,GAIRATHOK,2,0,4,4,4
5203,4,3,3,1318.328491,confidential,1,39,2,0,GAIRATHOK,2,0,3,3,3
5203,5,5,5,1318.328491,confidential,1,39,2,0,"Gairathok,chhanchandi",2,0,5,5,5
5203,6,2,2,1318.328491,confidential,2,39,2,0,GAIRATHOK,2,0,2,2,2
5203,7,4,4,1318.328491,confidential,2,39,2,0,chhanchhandi,2,0,4,4,5
5203,8,1,1,1318.328491,confidential,1,39,2,0,Gairathok,2,0,1,1,4
5203,9,4,4,1318.328491,confidential,1,39,2,0,BHURUNG KHOLA,2,0,4,3,4
5203,10,3,3,1318.328491,confidential,1,39,2,0,BHURUNG KHOLA,2,0,3,3,3
5203,11,5,5,1318.328491,confidential,2,39,2,0,"jhalungkhola ,gairathok",2,0,5,5,5
5203,12,4,4,1318.328491,confidential,2,39,2,0,Ghangghandi,2,0,4,4,4
5203,13,3,3,1318.328491,confidential,2,39,2,0,jharunkhola,2,0,3,3,4
5203,14,4,4,1318.328491,confidential,1,39,2,0,RANGTHANG,2,0,4,4,4
5203,15,6,6,1318.328491,confidential,2,39,2,0,BHURUNGKHOLA,2,0,6,5,6
5204,1,5,5,1092.279541,confidential,1,39,2,0,khumabari,4,0,5,5,8
5204,2,3,3,1092.279541,confidential,1,39,2,0,grandi bhayangang,4,0,3,3,3
5204,3,4,4,1092.279541,confidential,2,39,2,0,khumabari,4,0,4,4,5
5204,4,6,6,1092.279541,confidential,2,39,2,0,daradhi,4,0,6,6,6
5204,5,3,3,1092.279541,confidential,2,39,2,0,sunkarni,4,0,3,2,3
5204,6,3,3,1092.279541,confidential,1,39,2,0,Pipalbhangjyang,4,0,3,3,3
5204,7,1,1,1092.279541,confidential,2,39,2,0,pipal bhayanjang,4,0,1,1,1
5204,8,2,2,1092.279541,confidential,1,39,2,0,DADAPOKHARI,4,0,2,2,2
5204,9,7,7,1092.279541,confidential,1,39,2,0,DADAPOKHARA,4,0,7,7,7
5204,10,6,6,1092.279541,confidential,1,39,2,0,Dandapokhari,4,0,6,5,8
5204,11,1,1,1092.279541,confidential,2,39,2,0,thumka,4,0,1,1,1
5204,12,4,4,1092.279541,confidential,2,39,2,0,mitdada,4,0,4,3,6
5204,13,6,6,1092.279541,confidential,1,39,2,0,dadapokhari,4,0,6,5,8
5204,14,5,5,1092.279541,confidential,1,39,2,0,bartung gaun,4,0,5,3,7
5204,15,8,8,1092.279541,confidential,1,39,2,0,Bartung,4,0,8,7,8
5205,1,1,1,1318.328491,confidential,2,39,2,0,raidada,2,0,1,1,3
5205,2,1,1,1318.328491,confidential,1,39,2,0,sapaudae,2,0,1,1,1
5205,3,2,2,1318.328491,confidential,1,39,2,0,sapautae,2,0,2,2,2
5205,4,2,2,1318.328491,confidential,1,39,2,0,sapaudi,2,0,2,2,3
5205,5,3,3,1318.328491,confidential,1,39,2,0,sapautae,2,0,3,3,3
5205,6,3,3,1318.328491,confidential,1,39,2,0,gophadi,2,0,3,3,3
5205,7,2,2,1318.328491,confidential,1,39,2,0,sapaudae,2,0,2,2,3
5205,8,4,4,1318.328491,confidential,1,39,2,0,gofadi,2,0,4,3,8
5205,9,2,2,1318.328491,confidential,1,39,2,0,raidada,2,0,2,2,4
5205,10,4,4,1318.328491,confidential,1,39,2,0,sapaudae,2,0,4,3,4
5205,11,5,5,1318.328491,confidential,2,39,2,0,gophadi,2,0,5,5,6
5205,12,5,5,1318.328491,confidential,1,39,2,0,raidada,2,0,5,4,5
5205,13,5,5,1318.328491,confidential,1,39,2,0,sapaudi,2,0,5,5,5
5205,14,6,6,1318.328491,confidential,1,39,2,0,sapaudae,2,0,6,6,10
5205,15,8,8,1318.328491,confidential,1,39,2,0,sapaudae,2,0,8,7,8
5206,1,5,5,1318.328491,confidential,1,39,1,0,pekhu thaana,10,0,5,4,5
5206,2,3,3,1318.328491,confidential,1,39,1,0,thaana,10,0,3,3,4
5206,3,2,2,1318.328491,confidential,1,39,1,0,himshikhar chowk,10,0,2,2,4
5206,4,4,4,1318.328491,confidential,1,39,1,0,thaana,10,0,4,3,5
5206,5,1,1,1318.328491,confidential,1,39,1,0,pekhu thaana,10,0,1,1,1
5206,6,4,4,1318.328491,confidential,1,39,1,0,thaaana,10,0,4,3,5
5206,7,2,2,1318.328491,confidential,1,39,1,0,thaaanaa,10,0,2,2,2
5206,8,3,3,1318.328491,confidential,1,39,1,0,Raipala,10,0,3,3,4
5206,9,5,5,1318.328491,confidential,2,39,1,0,raipala,10,0,5,4,6
5206,10,6,6,1318.328491,confidential,1,39,1,0,dansae majhgaun,10,0,6,6,6
5206,11,4,4,1318.328491,confidential,2,39,1,0,dansae,10,0,4,3,6
5206,12,8,8,1318.328491,confidential,1,39,1,0,dansae,10,0,8,6,9
5206,13,5,5,1318.328491,confidential,1,39,1,0,dansae majhgaun,10,0,5,4,5
5206,14,3,3,1318.328491,confidential,2,39,1,0,dansae,10,0,3,2,3
5206,15,2,2,1318.328491,confidential,1,39,1,0,Raipala,10,0,2,2,2
5207,1,4,4,1318.328491,confidential,1,44,2,0,Barrachour,4,0,4,4,4
5207,2,5,5,1318.328491,confidential,1,44,2,0,Barrachour,4,0,5,5,5
5207,3,2,2,1318.328491,confidential,1,44,2,0,BARRACHAUR,4,0,2,2,2
5207,4,2,2,1318.328491,confidential,1,44,2,0,kuwabari,4,0,2,2,9
5207,5,9,9,1318.328491,confidential,1,44,2,0,Barrachour,4,0,9,9,12
5207,6,4,4,1318.328491,confidential,1,44,2,0,BARRACHAUR,4,0,4,3,4
5207,7,3,3,1318.328491,confidential,2,44,2,0,Barrachour,4,0,3,3,4
5207,8,4,4,1318.328491,confidential,2,44,2,0,Barrachour,4,0,4,4,5
5207,9,8,8,1318.328491,confidential,1,44,2,0,Barrachour,4,0,8,7,8
5207,10,2,2,1318.328491,confidential,2,44,2,0,BARRACHAUR,4,0,2,2,2
5207,11,6,6,1318.328491,confidential,1,44,2,0,Aarantole,4,0,6,5,7
5207,12,5,5,1318.328491,confidential,1,44,2,0,Barrachour,4,0,5,5,5
5207,13,3,3,1318.328491,confidential,1,44,2,0,Barrachour,4,0,3,3,5
5207,14,5,5,1318.328491,confidential,1,44,2,0,BARACHAUR,4,0,5,4,5
5207,15,4,4,1318.328491,confidential,2,44,2,0,BRRACHAUR,4,0,4,2,4
5208,1,2,2,1318.328491,confidential,1,44,2,0,majhphat mallaj,9,0,2,2,2
5208,2,2,2,1318.328491,confidential,1,44,2,0,PURNAGAUN,9,0,2,2,2
5208,3,2,2,1318.328491,confidential,2,44,2,0,kamidada,9,0,2,2,13
5208,4,3,3,1318.328491,confidential,1,44,2,0,EKPATAE,9,0,3,3,3
5208,5,3,3,1318.328491,confidential,2,44,2,0,",majhphat bhimpaila",9,0,3,3,4
5208,6,3,3,1318.328491,confidential,2,44,2,0,rakhal bisauna,9,0,3,3,4
5208,7,4,4,1318.328491,confidential,1,44,2,0,biyokatae,9,0,4,3,4
5208,8,4,4,1318.328491,confidential,2,44,2,0,batapani,9,0,4,4,5
5208,9,3,3,1318.328491,confidential,2,44,2,0,okharboat,9,0,3,3,5
5208,10,4,4,1318.328491,confidential,1,44,2,0,RAKHAL BISAUNA,9,0,4,4,4
5208,11,4,4,1318.328491,confidential,1,44,2,0,majhphat mallaj,9,0,4,4,4
5208,12,5,5,1318.328491,confidential,1,44,2,0,majhphat,9,0,5,4,5
5208,13,5,5,1318.328491,confidential,1,44,2,0,MAJHPHAT MALLAJ,9,0,5,5,5
5208,14,6,6,1318.328491,confidential,1,44,2,0,majhphat,9,0,6,6,7
5208,15,7,7,1318.328491,confidential,1,44,2,0,OKHARBOAT,9,0,7,6,7
5209,1,1,1,1318.328491,confidential,2,43,1,0,Sangam Chok,6,0,1,1,1
5209,2,1,1,1318.328491,confidential,2,43,1,0,Bank Road,6,0,1,1,1
5209,3,2,2,1318.328491,confidential,2,43,1,0,Shanti Tole,6,0,2,2,2
5209,4,2,2,1318.328491,confidential,1,43,1,0,Bhimsen Tole,6,0,2,2,2
5209,5,3,3,1318.328491,confidential,2,43,1,0,New Road,6,0,3,3,3
5209,6,3,3,1318.328491,confidential,2,43,1,0,Shanti Tole,6,0,3,3,3
5209,7,3,3,1318.328491,confidential,2,43,1,0,Bhimsen Tole,6,0,3,3,3
5209,8,3,3,1318.328491,confidential,2,43,1,0,Bank Road,6,0,3,3,3
5209,9,4,4,1318.328491,confidential,1,43,1,0,Hulak Chok,6,0,4,4,4
5209,10,4,4,1318.328491,confidential,1,43,1,0,Bhimsen Tole,6,0,4,2,4
5209,11,4,4,1318.328491,confidential,2,43,1,0,Bhimsen Tole,6,0,4,4,4
5209,12,4,4,1318.328491,confidential,1,43,1,0,Bank Road,6,0,4,4,4
5209,13,5,5,1318.328491,confidential,1,43,1,0,Sangam Chok,6,0,5,5,5
5209,14,5,5,1318.328491,confidential,2,43,1,0,Hulak Chok,6,0,5,5,5
5209,15,6,6,1318.328491,confidential,1,43,1,0,Indreni Tole,6,0,6,6,6
5210,1,1,1,1092.279541,confidential,2,43,2,0,Muna Tole,6,0,1,1,1
5210,2,1,1,1092.279541,confidential,2,43,2,0,Muna Tole,6,0,1,1,1
5210,3,2,2,1092.279541,confidential,1,43,2,0,M u n a,6,0,2,2,3
5210,4,2,2,1092.279541,confidential,1,43,2,0,M u n a,6,0,2,2,2
5210,5,3,3,1092.279541,confidential,1,43,2,0,m u n a,6,0,3,3,3
5210,6,3,3,1092.279541,confidential,2,43,2,0,M u n a,6,0,3,2,4
5210,7,3,3,1092.279541,confidential,2,43,2,0,Muna Lewang,6,0,3,3,3
5210,8,4,4,1092.279541,confidential,1,43,2,0,M u n a,6,0,4,4,4
5210,9,4,4,1092.279541,confidential,1,43,2,0,M u n a,6,0,4,4,4
5210,10,5,5,1092.279541,confidential,1,43,2,0,M u n a,6,0,5,3,5
5210,11,5,5,1092.279541,confidential,1,43,2,0,Kasturi,6,0,5,5,6
5210,12,6,6,1092.279541,confidential,1,43,2,0,M u n a,6,0,6,5,6
5210,13,7,7,1092.279541,confidential,1,43,2,0,Muna Dhuwang,6,0,7,7,7
5210,14,7,7,1092.279541,confidential,1,43,2,0,M u n a,6,0,7,7,7
5210,15,8,8,1092.279541,confidential,1,43,2,0,Muna Lewang,6,0,8,8,11
5211,1,2,2,1318.328491,confidential,1,45,2,0,Thapa Tole,6,0,2,2,5
5211,2,2,2,1318.328491,confidential,1,45,2,0,Inchaur,6,0,2,2,7
5211,3,3,3,1318.328491,confidential,2,45,2,0,9867611003,6,0,3,3,6
5211,4,3,3,1318.328491,confidential,2,45,2,0,Kauleni,6,0,3,3,5
5211,5,3,3,1318.328491,confidential,1,45,2,0,Inchaur,6,0,3,3,3
5211,6,4,4,1318.328491,confidential,1,45,2,0,Thapa Tole,6,0,4,3,8
5211,7,4,4,1318.328491,confidential,1,45,2,0,Jamun Tole,6,0,4,4,6
5211,8,4,4,1318.328491,confidential,1,45,2,0,Thapa Tole,6,0,4,4,4
5211,9,4,4,1318.328491,confidential,2,45,2,0,Inchaur,6,0,4,3,5
5211,10,5,5,1318.328491,confidential,1,45,2,0,Thapa Tole,6,0,5,5,7
5211,11,5,5,1318.328491,confidential,2,45,2,0,Jamun Bot,6,0,5,5,6
5211,12,5,5,1318.328491,confidential,1,45,2,0,Kauleni,6,0,5,4,6
