hhid,code,consumed,source,Category,province,residence_type
PLwY-Hv2y-nMMd-WP2M,914,yes,ownproduced,Miscellaneous,Mashonaland West,Rural
PLwY-Hv2y-nMMd-WP2M,5022,yes,ownproduced,Fish,Mashonaland West,Rural
PLwY-Hv2y-nMMd-WP2M,5031,yes,gifted,Fish,Mashonaland West,Rural
PLwY-Hv2y-nMMd-WP2M,5032,yes,gifted,Fish,Mashonaland West,Rural
PLwY-Hv2y-nMMd-WP2M,5033,yes,ownproduced,Fish,Mashonaland West,Rural
PLwY-Hv2y-nMMd-WP2M,5122,yes,ownproduced,Fish,Mashonaland West,Rural
PLwY-Hv2y-nMMd-WP2M,5123,yes,gifted,Fish,Mashonaland West,Rural
QE3s-8XUg-FrOj-0tGC,101,yes,purchased,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,102,yes,ownproduced,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,103,yes,ownproduced,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,104,yes,ownproduced,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,106,yes,gifted,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,108,yes,ownproduced,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,111,yes,ownproduced,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,114,yes,purchased,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,115,yes,purchased,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,118,yes,purchased,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,202,yes,ownproduced,Roots & tubers,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,203,yes,gifted,Roots & tubers,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,204,yes,purchased,Roots & tubers,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,206,yes,purchased,Roots & tubers,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,207,yes,purchased,Roots & tubers,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,208,yes,gifted,Roots & tubers,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,209,yes,ownproduced,Roots & tubers,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,301,yes,ownproduced,Legumes & nuts,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,305,yes,gifted,Legumes & nuts,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,306,yes,ownproduced,Legumes & nuts,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,307,yes,ownproduced,Legumes & nuts,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,311,yes,ownproduced,Legumes & nuts,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,312,yes,ownproduced,Legumes & nuts,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,402,yes,purchased,Vegetables,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,403,yes,purchased,Vegetables,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,404,yes,gifted,Vegetables,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,405,yes,ownproduced,Vegetables,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,406,yes,ownproduced,Vegetables,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,407,yes,gifted,Vegetables,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,411,yes,purchased,Vegetables,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,504,yes,ownproduced,Meat,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,505,yes,ownproduced,Meat,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,506,yes,purchased,Meat,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,508,yes,gifted,Meat,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,514,yes,ownproduced,Fish,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,515,yes,ownproduced,Meat,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,602,yes,purchased,Fruits,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,603,yes,gifted,Fruits,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,607,yes,purchased,Fruits,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,608,yes,ownproduced,Fruits,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,609,yes,purchased,Fruits,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,702,yes,gifted,Milk & milk products,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,703,yes,gifted,Fats & oils,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,704,yes,purchased,Fats & oils,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,705,yes,gifted,Milk & milk products,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,801,yes,gifted,Sugary foods/beverages,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,811,yes,ownproduced,Miscellaneous,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,812,yes,purchased,Miscellaneous,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,813,yes,gifted,Miscellaneous,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,814,yes,purchased,Miscellaneous,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,817,yes,gifted,Sugary foods/beverages,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,821,yes,gifted,Roots & tubers,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,822,yes,gifted,Roots & tubers,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,823,yes,purchased,Eggs,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,824,yes,purchased,Meat,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,825,yes,gifted,Meat,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,828,yes,gifted,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,832,yes,ownproduced,Roots & tubers,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,835,yes,ownproduced,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,901,yes,ownproduced,Miscellaneous,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,902,yes,ownproduced,Miscellaneous,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,903,yes,gifted,Miscellaneous,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,906,yes,ownproduced,Sugary foods/beverages,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,907,yes,gifted,Sugary foods/beverages,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,908,yes,ownproduced,Miscellaneous,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,910,yes,gifted,Cereals,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,914,yes,ownproduced,Miscellaneous,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,916,yes,ownproduced,Miscellaneous,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,5021,yes,gifted,Fish,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,5022,yes,ownproduced,Fish,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,5032,yes,purchased,Fish,Manicaland,Urban
QE3s-8XUg-FrOj-0tGC,5122,yes,gifted,Fish,Manicaland,Urban
0fC9-52ML-y8vN-Y6ou,105,yes,ownproduced,Cereals,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,107,yes,gifted,Cereals,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,111,yes,purchased,Cereals,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,112,yes,ownproduced,Cereals,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,116,yes,purchased,Cereals,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,117,yes,purchased,Cereals,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,201,yes,gifted,Roots & tubers,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,203,yes,purchased,Roots & tubers,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,204,yes,gifted,Roots & tubers,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,205,yes,gifted,Roots & tubers,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,206,yes,purchased,Roots & tubers,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,208,yes,gifted,Roots & tubers,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,209,yes,ownproduced,Roots & tubers,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,303,yes,gifted,Legumes & nuts,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,306,yes,ownproduced,Legumes & nuts,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,308,yes,purchased,Legumes & nuts,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,311,yes,gifted,Legumes & nuts,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,312,yes,gifted,Legumes & nuts,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,401,yes,purchased,Vegetables,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,405,yes,purchased,Vegetables,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,407,yes,ownproduced,Vegetables,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,411,yes,purchased,Vegetables,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,412,yes,gifted,Vegetables,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,413,yes,ownproduced,Vegetables,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,414,yes,ownproduced,Vegetables,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,509,yes,gifted,Meat,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,522,yes,gifted,Meat,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,601,yes,purchased,Fruits,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,604,yes,gifted,Fruits,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,605,yes,ownproduced,Fruits,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,606,yes,gifted,Fruits,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,609,yes,purchased,Fruits,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,610,yes,purchased,Fruits,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,701,yes,purchased,Milk & milk products,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,702,yes,ownproduced,Milk & milk products,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,703,yes,purchased,Fats & oils,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,704,yes,purchased,Fats & oils,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,705,yes,purchased,Milk & milk products,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,707,yes,ownproduced,Milk & milk products,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,708,yes,gifted,Milk & milk products,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,709,yes,purchased,Milk & milk products,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,802,yes,gifted,Miscellaneous,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,803,yes,ownproduced,Fats & oils,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,804,yes,gifted,Sugary foods/beverages,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,811,yes,gifted,Miscellaneous,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,813,yes,purchased,Miscellaneous,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,816,yes,ownproduced,Sugary foods/beverages,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,817,yes,purchased,Sugary foods/beverages,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,818,yes,gifted,Miscellaneous,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,820,yes,purchased,Cereals,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,823,yes,purchased,Eggs,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,824,yes,purchased,Meat,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,826,yes,gifted,Fish,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,829,yes,purchased,Cereals,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,832,yes,gifted,Roots & tubers,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,834,yes,purchased,Legumes & nuts,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,835,yes,ownproduced,Cereals,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,902,yes,purchased,Miscellaneous,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,903,yes,purchased,Miscellaneous,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,905,yes,purchased,Fruits,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,906,yes,gifted,Sugary foods/beverages,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,907,yes,purchased,Sugary foods/beverages,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,908,yes,gifted,Miscellaneous,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,909,yes,purchased,Miscellaneous,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,911,yes,gifted,Miscellaneous,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,912,yes,purchased,Cereals,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,915,yes,ownproduced,Miscellaneous,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,916,yes,ownproduced,Miscellaneous,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,5031,yes,purchased,Fish,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,5032,yes,gifted,Fish,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,5033,yes,gifted,Fish,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,5121,yes,ownproduced,Fish,Midlands,Rural
0fC9-52ML-y8vN-Y6ou,5123,yes,ownproduced,Fish,Midlands,Rural
0yHg-bD2f-F4K6-XHgM,101,yes,gifted,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,103,yes,gifted,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,104,yes,ownproduced,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,105,yes,ownproduced,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,108,yes,ownproduced,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,112,yes,ownproduced,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,115,yes,gifted,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,117,yes,gifted,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,201,yes,ownproduced,Roots & tubers,Harare,Rural
0yHg-bD2f-F4K6-XHgM,202,yes,purchased,Roots & tubers,Harare,Rural
0yHg-bD2f-F4K6-XHgM,203,yes,ownproduced,Roots & tubers,Harare,Rural
0yHg-bD2f-F4K6-XHgM,206,yes,ownproduced,Roots & tubers,Harare,Rural
0yHg-bD2f-F4K6-XHgM,305,yes,gifted,Legumes & nuts,Harare,Rural
0yHg-bD2f-F4K6-XHgM,306,yes,gifted,Legumes & nuts,Harare,Rural
0yHg-bD2f-F4K6-XHgM,403,yes,gifted,Vegetables,Harare,Rural
0yHg-bD2f-F4K6-XHgM,405,yes,gifted,Vegetables,Harare,Rural
0yHg-bD2f-F4K6-XHgM,406,yes,gifted,Vegetables,Harare,Rural
0yHg-bD2f-F4K6-XHgM,407,yes,purchased,Vegetables,Harare,Rural
0yHg-bD2f-F4K6-XHgM,409,yes,ownproduced,Vegetables,Harare,Rural
0yHg-bD2f-F4K6-XHgM,410,yes,gifted,Vegetables,Harare,Rural
0yHg-bD2f-F4K6-XHgM,411,yes,purchased,Vegetables,Harare,Rural
0yHg-bD2f-F4K6-XHgM,412,yes,gifted,Vegetables,Harare,Rural
0yHg-bD2f-F4K6-XHgM,413,yes,ownproduced,Vegetables,Harare,Rural
0yHg-bD2f-F4K6-XHgM,505,yes,gifted,Meat,Harare,Rural
0yHg-bD2f-F4K6-XHgM,506,yes,gifted,Meat,Harare,Rural
0yHg-bD2f-F4K6-XHgM,507,yes,gifted,Meat,Harare,Rural
0yHg-bD2f-F4K6-XHgM,509,yes,ownproduced,Meat,Harare,Rural
0yHg-bD2f-F4K6-XHgM,510,yes,ownproduced,Meat,Harare,Rural
0yHg-bD2f-F4K6-XHgM,511,yes,gifted,Meat,Harare,Rural
0yHg-bD2f-F4K6-XHgM,601,yes,purchased,Fruits,Harare,Rural
0yHg-bD2f-F4K6-XHgM,602,yes,gifted,Fruits,Harare,Rural
0yHg-bD2f-F4K6-XHgM,603,yes,ownproduced,Fruits,Harare,Rural
0yHg-bD2f-F4K6-XHgM,604,yes,purchased,Fruits,Harare,Rural
0yHg-bD2f-F4K6-XHgM,606,yes,ownproduced,Fruits,Harare,Rural
0yHg-bD2f-F4K6-XHgM,607,yes,purchased,Fruits,Harare,Rural
0yHg-bD2f-F4K6-XHgM,609,yes,ownproduced,Fruits,Harare,Rural
0yHg-bD2f-F4K6-XHgM,610,yes,purchased,Fruits,Harare,Rural
0yHg-bD2f-F4K6-XHgM,702,yes,purchased,Milk & milk products,Harare,Rural
0yHg-bD2f-F4K6-XHgM,703,yes,ownproduced,Fats & oils,Harare,Rural
0yHg-bD2f-F4K6-XHgM,704,yes,gifted,Fats & oils,Harare,Rural
0yHg-bD2f-F4K6-XHgM,706,yes,gifted,Milk & milk products,Harare,Rural
0yHg-bD2f-F4K6-XHgM,707,yes,purchased,Milk & milk products,Harare,Rural
0yHg-bD2f-F4K6-XHgM,708,yes,purchased,Milk & milk products,Harare,Rural
0yHg-bD2f-F4K6-XHgM,801,yes,gifted,Sugary foods/beverages,Harare,Rural
0yHg-bD2f-F4K6-XHgM,804,yes,gifted,Sugary foods/beverages,Harare,Rural
0yHg-bD2f-F4K6-XHgM,811,yes,ownproduced,Miscellaneous,Harare,Rural
0yHg-bD2f-F4K6-XHgM,813,yes,purchased,Miscellaneous,Harare,Rural
0yHg-bD2f-F4K6-XHgM,815,yes,ownproduced,Miscellaneous,Harare,Rural
0yHg-bD2f-F4K6-XHgM,817,yes,ownproduced,Sugary foods/beverages,Harare,Rural
0yHg-bD2f-F4K6-XHgM,818,yes,purchased,Miscellaneous,Harare,Rural
0yHg-bD2f-F4K6-XHgM,822,yes,gifted,Roots & tubers,Harare,Rural
0yHg-bD2f-F4K6-XHgM,823,yes,ownproduced,Eggs,Harare,Rural
0yHg-bD2f-F4K6-XHgM,824,yes,ownproduced,Meat,Harare,Rural
0yHg-bD2f-F4K6-XHgM,825,yes,gifted,Meat,Harare,Rural
0yHg-bD2f-F4K6-XHgM,826,yes,ownproduced,Fish,Harare,Rural
0yHg-bD2f-F4K6-XHgM,827,yes,purchased,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,829,yes,gifted,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,830,yes,ownproduced,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,831,yes,purchased,Roots & tubers,Harare,Rural
0yHg-bD2f-F4K6-XHgM,832,yes,ownproduced,Roots & tubers,Harare,Rural
0yHg-bD2f-F4K6-XHgM,834,yes,purchased,Legumes & nuts,Harare,Rural
0yHg-bD2f-F4K6-XHgM,835,yes,ownproduced,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,838,yes,ownproduced,Roots & tubers,Harare,Rural
0yHg-bD2f-F4K6-XHgM,901,yes,purchased,Miscellaneous,Harare,Rural
0yHg-bD2f-F4K6-XHgM,902,yes,gifted,Miscellaneous,Harare,Rural
0yHg-bD2f-F4K6-XHgM,903,yes,purchased,Miscellaneous,Harare,Rural
0yHg-bD2f-F4K6-XHgM,905,yes,gifted,Fruits,Harare,Rural
0yHg-bD2f-F4K6-XHgM,906,yes,ownproduced,Sugary foods/beverages,Harare,Rural
0yHg-bD2f-F4K6-XHgM,909,yes,ownproduced,Miscellaneous,Harare,Rural
0yHg-bD2f-F4K6-XHgM,910,yes,ownproduced,Cereals,Harare,Rural
0yHg-bD2f-F4K6-XHgM,911,yes,purchased,Miscellaneous,Harare,Rural
0yHg-bD2f-F4K6-XHgM,913,yes,gifted,Miscellaneous,Harare,Rural
0yHg-bD2f-F4K6-XHgM,5021,yes,purchased,Fish,Harare,Rural
0yHg-bD2f-F4K6-XHgM,5022,yes,gifted,Fish,Harare,Rural
0yHg-bD2f-F4K6-XHgM,5023,yes,ownproduced,Fish,Harare,Rural
0yHg-bD2f-F4K6-XHgM,5031,yes,gifted,Fish,Harare,Rural
0yHg-bD2f-F4K6-XHgM,5032,yes,ownproduced,Fish,Harare,Rural
0yHg-bD2f-F4K6-XHgM,5121,yes,purchased,Fish,Harare,Rural
roAb-o83o-HliZ-VjMP,101,yes,purchased,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,103,yes,ownproduced,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,104,yes,gifted,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,105,yes,purchased,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,106,yes,purchased,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,107,yes,gifted,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,108,yes,ownproduced,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,109,yes,ownproduced,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,114,yes,gifted,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,116,yes,gifted,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,117,yes,gifted,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,203,yes,ownproduced,Roots & tubers,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,207,yes,ownproduced,Roots & tubers,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,209,yes,ownproduced,Roots & tubers,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,301,yes,ownproduced,Legumes & nuts,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,302,yes,purchased,Legumes & nuts,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,309,yes,gifted,Legumes & nuts,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,310,yes,purchased,Legumes & nuts,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,313,yes,purchased,Legumes & nuts,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,404,yes,ownproduced,Vegetables,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,405,yes,gifted,Vegetables,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,407,yes,ownproduced,Vegetables,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,408,yes,gifted,Vegetables,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,410,yes,gifted,Vegetables,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,411,yes,purchased,Vegetables,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,412,yes,gifted,Vegetables,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,414,yes,ownproduced,Vegetables,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,501,yes,purchased,Eggs,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,506,yes,ownproduced,Meat,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,508,yes,gifted,Meat,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,509,yes,ownproduced,Meat,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,510,yes,ownproduced,Meat,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,511,yes,gifted,Meat,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,512,yes,purchased,Fish,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,515,yes,purchased,Meat,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,601,yes,ownproduced,Fruits,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,602,yes,gifted,Fruits,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,603,yes,gifted,Fruits,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,604,yes,ownproduced,Fruits,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,607,yes,ownproduced,Fruits,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,702,yes,ownproduced,Milk & milk products,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,704,yes,purchased,Fats & oils,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,707,yes,ownproduced,Milk & milk products,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,708,yes,ownproduced,Milk & milk products,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,709,yes,purchased,Milk & milk products,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,811,yes,gifted,Miscellaneous,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,816,yes,gifted,Sugary foods/beverages,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,817,yes,purchased,Sugary foods/beverages,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,818,yes,gifted,Miscellaneous,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,822,yes,purchased,Roots & tubers,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,823,yes,purchased,Eggs,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,824,yes,gifted,Meat,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,826,yes,purchased,Fish,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,828,yes,purchased,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,830,yes,ownproduced,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,832,yes,gifted,Roots & tubers,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,834,yes,gifted,Legumes & nuts,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,835,yes,ownproduced,Cereals,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,901,yes,gifted,Miscellaneous,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,904,yes,gifted,Sugary foods/beverages,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,907,yes,gifted,Sugary foods/beverages,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,909,yes,purchased,Miscellaneous,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,913,yes,ownproduced,Miscellaneous,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,914,yes,ownproduced,Miscellaneous,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,916,yes,gifted,Miscellaneous,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,5021,yes,gifted,Fish,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,5022,yes,ownproduced,Fish,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,5023,yes,gifted,Fish,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,5031,yes,gifted,Fish,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,5033,yes,ownproduced,Fish,Mashonaland Central,Urban
roAb-o83o-HliZ-VjMP,5122,yes,purchased,Fish,Mashonaland Central,Urban
OqwF-XbiM-WAKq-YsBD,101,yes,gifted,Cereals,Mashonaland West,Urban
OqwF-XbiM-WAKq-YsBD,103,yes,gifted,Cereals,Mashonaland West,Urban
OqwF-XbiM-WAKq-YsBD,105,yes,ownproduced,Cereals,Mashonaland West,Urban
OqwF-XbiM-WAKq-YsBD,108,yes,gifted,Cereals,Mashonaland West,Urban
